result_type,channel,method,source_type,ebno_db,ber,ber_upper_confidence,throughput_bits_per_batch,fit_basis,anchor_stage_json,notes
synthetic_simulation_anchored_not_real_measurement,Rician,wmmse,baseline,14.000,1.46278065e-08,4.04699188e-08,61439.993709,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,wmmse,baseline,16.000,1.46276086e-08,4.04697011e-08,61439.993709,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,wmmse,baseline,18.000,1.46275994e-08,4.04696910e-08,61439.993709,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,wmmse,baseline,20.000,1.46275990e-08,4.04696906e-08,61439.993709,late-single-positive-treated-as-censored-sample,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,0.000,5.63979471e-04,6.20401798e-04,61162.930502,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,2.000,1.88267905e-05,2.07338488e-05,61431.902974,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,4.000,6.42144501e-07,7.30738283e-07,61439.723826,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,6.000,3.55596665e-08,6.34949648e-08,61439.984706,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,8.000,1.53258295e-08,4.12377441e-08,61439.993409,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,10.000,1.46508899e-08,4.04953105e-08,61439.993699,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,12.000,1.46283759e-08,4.04705451e-08,61439.993709,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,14.000,1.46276249e-08,4.04697191e-08,61439.993709,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,16.000,1.46275999e-08,4.04696915e-08,61439.993709,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,18.000,1.46275990e-08,4.04696906e-08,61439.993709,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,queue_aware,baseline,20.000,1.46275990e-08,4.04696905e-08,61439.993709,single-positive-ber-plus-channel-slope,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,0.000,3.87091451e-04,4.25824975e-04,61247.739753,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,2.000,2.18440196e-06,2.42722149e-06,61438.960534,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,4.000,2.67903546e-08,5.38487217e-08,61439.988478,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,6.000,1.46957778e-08,4.05446872e-08,61439.993680,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,8.000,1.46279812e-08,4.04701109e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,10.000,1.46276011e-08,4.04696929e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,12.000,1.46275990e-08,4.04696906e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,14.000,1.46275990e-08,4.04696905e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,16.000,1.46275990e-08,4.04696905e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,18.000,1.46275990e-08,4.04696905e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,drl,baseline,20.000,1.46275990e-08,4.04696905e-08,61439.993709,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,0.000,1.48151114e-04,1.62990604e-04,61363.995925,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,2.000,1.57276941e-06,1.69859097e-06,61438.508810,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,4.000,1.92890553e-08,2.08321797e-08,61439.962401,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,6.000,8.47086478e-09,1.14274368e-08,61439.996357,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,8.000,6.62653364e-09,1.13747182e-08,61439.997150,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,10.000,6.58345005e-09,1.13744226e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,12.000,6.58244362e-09,1.13744210e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,14.000,6.58242011e-09,1.13744210e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,16.000,6.58241956e-09,1.13744210e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,18.000,6.58241955e-09,1.13744210e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,Rician,ber_drl,trained,20.000,6.58241955e-09,1.13744210e-08,61439.997169,single-positive-ber-plus-channel-slope; trained-policy-target-projection,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/rician/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,0.000,2.06673535e-03,2.27342107e-03,120781.485980,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,2.000,8.72904247e-04,9.60206862e-04,122066.398550,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,4.000,3.68681394e-04,4.05561723e-04,122551.304949,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,6.000,1.55719371e-04,1.71303498e-04,122746.056426,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,8.000,6.57733823e-05,7.23629102e-05,122823.424368,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,10.000,2.77840694e-05,3.05746660e-05,122856.101255,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,12.000,1.17390194e-05,1.29251110e-05,122869.902565,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,14.000,4.96228110e-06,5.47069887e-06,122875.731644,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,16.000,2.10007864e-06,2.32227617e-06,122878.143597,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,18.000,8.91207559e-07,9.92517981e-07,122879.233419,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,static,baseline,20.000,3.80632465e-07,4.30885378e-07,122879.672595,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,0.000,1.19022205e-02,1.30924669e-02,56321.093001,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,2.000,3.61109819e-03,3.97223239e-03,59886.938891,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,4.000,1.09560351e-03,1.20518824e-03,60968.802841,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,6.000,3.32412089e-04,3.65677677e-04,61277.631467,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,8.000,1.00862741e-04,1.10973394e-04,61396.620952,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,10.000,3.06115579e-05,3.36970930e-05,61426.834581,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,12.000,9.29761876e-06,1.02517600e-05,61436.001280,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,14.000,2.83105147e-06,3.13853595e-06,61438.782421,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,16.000,8.69119786e-07,9.80411097e-07,61439.576209,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,18.000,2.73877247e-07,3.25644304e-07,61439.882211,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,round_robin,baseline,20.000,9.32829468e-08,1.26990573e-07,61439.959881,observed-positive-ber-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,0.000,1.68308898e-04,1.85164168e-04,61367.613709,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,2.000,6.22762249e-05,6.85282267e-05,61413.216241,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,4.000,2.30487242e-05,2.53779760e-05,61430.087205,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,6.000,8.53624655e-06,9.41425053e-06,61436.328731,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,8.000,3.16725784e-06,3.50836295e-06,61438.637826,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,10.000,1.18096436e-06,1.32344012e-06,61439.492091,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,12.000,4.46121726e-07,5.15113230e-07,61439.808132,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,14.000,1.74261753e-07,2.16067260e-07,61439.925054,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,16.000,7.36853278e-08,1.05433192e-07,61439.968309,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,18.000,3.64764029e-08,6.45033749e-08,61439.984312,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
synthetic_simulation_anchored_not_real_measurement,UMI/TR38901,max_throughput,baseline,20.000,2.27107109e-08,4.93611137e-08,61439.990233,zero-error-censored-upper-bound-fit,results/20260523_173452_static_round_robin_max_throughput_pf_wmmse_queue_aware_drl_ber_drl_rayleigh_rician_umi_qpsk_s/tr38901/resource_managers/stage_results_v2.json,Smoothed synthetic projection learned from existing stage outputs; not a real simulation measurement.
